2022-04-15 13:21:43 INFO  Orders:116 - remove Orders: 0-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@80364bda-poly.Entity.OrderStates@626e2128With id: 3
2022-04-15 23:07:15 INFO  Orders:110 - update Orders: 1-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@448d1f68-poly.Entity.OrderStates@ab87ea95With id: 9
2022-04-15 23:07:16 INFO  Orders:110 - update Orders: 5-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@653c2295-poly.Entity.OrderStates@ab87ea95With id: 8
2022-04-15 23:08:16 INFO  Orders:110 - update Orders: 8-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@a0dc7592-poly.Entity.OrderStates@3e61bdd7With id: 5
2022-04-15 23:08:17 INFO  Orders:110 - update Orders: 6-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@80364bda-poly.Entity.OrderStates@3e61bdd7With id: 4
2022-04-15 23:08:53 INFO  Orders:110 - update Orders: 2-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@1a517769-poly.Entity.OrderStates@ab87ea95With id: 6
2022-04-15 23:08:54 INFO  Orders:110 - update Orders: 8-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@a0dc7592-poly.Entity.OrderStates@ab87ea95With id: 5
2022-04-15 23:08:54 INFO  Orders:110 - update Orders: 6-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@80364bda-poly.Entity.OrderStates@ab87ea95With id: 4
2022-04-15 23:54:08 INFO  Orders:110 - update Orders: 3-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@9880f865-poly.Entity.OrderStates@3e61bdd7With id: 16
2022-04-16 23:44:43 INFO  Orders:110 - update Orders: 7-2022-04-16-poly.Entity.Users@91df2437-poly.Entity.Products@1a517769-poly.Entity.OrderStates@3e61bdd7With id: 19
2022-04-16 23:44:44 INFO  Orders:110 - update Orders: 5-2022-04-16-poly.Entity.Users@91df2437-poly.Entity.Products@448d1f68-poly.Entity.OrderStates@3e61bdd7With id: 18
2022-04-16 23:44:44 INFO  Orders:110 - update Orders: 3-2022-04-16-poly.Entity.Users@91df2437-poly.Entity.Products@80364bda-poly.Entity.OrderStates@3e61bdd7With id: 17
2022-04-16 23:44:45 INFO  Orders:110 - update Orders: 1-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@78cec92-poly.Entity.OrderStates@3e61bdd7With id: 15
2022-04-16 23:44:56 INFO  Orders:110 - update Orders: 5-2022-04-16-poly.Entity.Users@91df2437-poly.Entity.Products@448d1f68-poly.Entity.OrderStates@bcf9dcc5With id: 18
2022-04-16 23:44:56 INFO  Orders:110 - update Orders: 3-2022-04-15-poly.Entity.Users@91df2437-poly.Entity.Products@9880f865-poly.Entity.OrderStates@bcf9dcc5With id: 16
2022-04-17 18:03:31 INFO  Users:199 - Remove Users: nguoidung2-$2a$10$J13XiMUjVyhDUlTWgZ9Bre/GsOikoxsgDeSzlhtP/fS2k96hmHPSG-ng??i dùng 2-0123456785-Hà n?i-nguoidung2@gmail.com-true-person2.jpg-2022-04-13 11:55:25.95-false-true-With id: 47
2022-04-17 18:03:42 INFO  Users:199 - Remove Users: nguoidung2-$2a$10$y8YDCaTenI6pDRpKWXFQFOuC7SqLCnubj9uGgkiYRXW4m6GgwNbIi-ng??i dùng 2-0123456785--nguoidung2@gmail.com-true-person2.jpg-2022-04-13 11:54:11.107-false-true-With id: 46
2022-04-17 18:03:50 INFO  Users:199 - Remove Users: nguoidung2-$2a$10$dQkT47geYVN7bGhrZPnTC.YPjZk0CmFvdnuiI6Z3kpXez4Qf5tAem-ng??i dùng 2-0123456785-Hà n?i-nguoidung2@gmail.com-true-person2.jpg-2022-04-13 11:53:49.777-false-true-With id: 45
2022-04-17 18:04:27 INFO  Users:194 - Update Users: nguoidung3-$2a$10$t3PQzmzdRh5GaTqFdDaztOSa0YrXvGEYsH4eQg/5j6BRMpQp6QBUW-ng??i dùng 3-0123456788-Hà n?i-nguoidung3@gmail.com-false-f178334d8275482b11641.jpg-2022-04-17 18:04:27.765-false-true-With id: 48
2022-04-17 18:04:59 INFO  Orders:110 - update Orders: 6-2022-04-17-poly.Entity.Users@db82e21-poly.Entity.Products@1a517769-poly.Entity.OrderStates@3e61bdd7With id: 23
2022-04-17 18:04:59 INFO  Orders:110 - update Orders: 2-2022-04-17-poly.Entity.Users@db82e21-poly.Entity.Products@9880f865-poly.Entity.OrderStates@3e61bdd7With id: 22
2022-04-17 18:05:00 INFO  Orders:110 - update Orders: 3-2022-04-17-poly.Entity.Users@db82e21-poly.Entity.Products@448d1f68-poly.Entity.OrderStates@3e61bdd7With id: 21
2022-04-17 18:05:00 INFO  Orders:110 - update Orders: 4-2022-04-17-poly.Entity.Users@db82e21-poly.Entity.Products@80364bda-poly.Entity.OrderStates@3e61bdd7With id: 20
2022-04-17 18:09:44 INFO  Users:194 - Update Users: nguoidung3-$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am-ng??i dùng 3-0123456788-Hà n?i-nguoidung3@gmail.com-false-f178334d8275482b11641.jpg-2022-04-17 18:04:27.767-false-true-With id: 48
2022-04-17 18:21:42 INFO  Products:248 - Update Products: Vans-Category{id=30, nameCategory='Áo Qu?n', user_id=27}-poly.Entity.Supplier@d178de25-5-150-Brown-42-img_bg_1.jpg-Là m?t trong nh?ng m?u giày ??u tiên c?a hãng giày Vans n?i ti?ng, Vans Authentic ban ??u dành cho các skateboard nh?ng sau ?ó ?ã tr? nên ph? bi?n do s? ti?n d?ng và dáng v? th?i trang c?a chúng.-Vans Authentic – 1966-null-2022-04-17 18:21:42.014With id: 14
2022-04-17 19:56:32 INFO  Users:207 - Add Users: nguoidung2-$2a$10$le7ACnJOpnLCegkT9mU6j.6qkqaXF2MLBfG4/FcrqLiFJGYQFyfOe-ng??i dùng 2-0123456123-Hà n?i-nguoidung2@gmail.com-false-person3.jpg-2022-04-17 19:56:32.578-false-true-With id: 53
2022-04-17 19:57:03 INFO  Users:212 - Update Users: nguoidung221-$2a$10$le7ACnJOpnLCegkT9mU6j.6qkqaXF2MLBfG4/FcrqLiFJGYQFyfOe-ng??i dùng 221-0123456123-Hà n?i-nguoidung221@gmail.com-false-person3.jpg-2022-04-17 19:57:03.246-false-true-With id: 53
2022-04-17 19:57:27 INFO  Category:77 - Add Category: ng??iWith id: 31
2022-04-17 19:57:34 INFO  Category:82 - Update Category: ng??i123With id: 31
2022-04-17 19:57:40 INFO  Category:82 - Update Category: ng??iWith id: 31
2022-04-17 19:57:57 INFO  Orders:122 - update Orders: 5-2022-04-17-Users{id=26, username='ducnv', password='$2a$10$hfkC7nMrGmojQRJFNJEVEuZY.3dlFvPxEmP5eDYSt6AlioaTMpO/.', fullName='Nguy?n V?n ??c', address='Hà n?i', email='ducit2509@gmail.com', phone='0123456789', gender=true, avatar='person2.jpg', created=2022-04-06 22:10:51.387, role=false, status=true}-Products{id=8, nameProduct='BALENCIAGA TRIPLE S', quantity=10, price=300, color='yellow', size='41', imageProduct='item-13.jpg', description='SNEAKER BALENCIAGA TRIPLE S VÀNG CAM ?ôi giày hot trend v?i màu s?n ??p c?ng nh? ??ng c?p c?a 1 ng??i yêu thích giày th? thao ??p.', title='Hàng REPLICA th?t 100%', lastUpdate=null, created=2022-04-07 08:10:03.38, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@62a7f112}-OrderStates{id=2, nameStates='Ch? l?y hàng'}With id: 27
2022-04-17 19:57:58 INFO  Orders:122 - update Orders: 4-2022-04-17-Users{id=26, username='ducnv', password='$2a$10$hfkC7nMrGmojQRJFNJEVEuZY.3dlFvPxEmP5eDYSt6AlioaTMpO/.', fullName='Nguy?n V?n ??c', address='Hà n?i', email='ducit2509@gmail.com', phone='0123456789', gender=true, avatar='person2.jpg', created=2022-04-06 22:10:51.387, role=false, status=true}-Products{id=7, nameProduct='Vans', quantity=10, price=250, color='White', size='42', imageProduct='item-16.jpg', description='M?c dù ?ã xu?t hi?n trên th? tr??ng khá lâu nh?ng nh?ng ki?u dáng c?a giày Vans ch?a bao gi? khi?n ng??i hâm m? b? nhàm chán.', title='Classics Slip – On hay Classics Era', lastUpdate=null, created=2022-04-07 08:08:14.967, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=2, nameStates='Ch? l?y hàng'}With id: 26
2022-04-17 19:57:58 INFO  Orders:122 - update Orders: 1-2022-04-17-Users{id=48, username='nguoidung3', password='$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am', fullName='ng??i dùng 3', address='Hà n?i', email='nguoidung3@gmail.com', phone='0123456788', gender=false, avatar='f178334d8275482b11641.jpg', created=2022-04-17 18:04:27.767, role=false, status=true}-Products{id=7, nameProduct='Vans', quantity=10, price=250, color='White', size='42', imageProduct='item-16.jpg', description='M?c dù ?ã xu?t hi?n trên th? tr??ng khá lâu nh?ng nh?ng ki?u dáng c?a giày Vans ch?a bao gi? khi?n ng??i hâm m? b? nhàm chán.', title='Classics Slip – On hay Classics Era', lastUpdate=null, created=2022-04-07 08:08:14.967, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=2, nameStates='Ch? l?y hàng'}With id: 25
2022-04-17 19:58:16 INFO  Orders:122 - update Orders: 3-2022-04-17-Users{id=48, username='nguoidung3', password='$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am', fullName='ng??i dùng 3', address='Hà n?i', email='nguoidung3@gmail.com', phone='0123456788', gender=false, avatar='f178334d8275482b11641.jpg', created=2022-04-17 18:04:27.767, role=false, status=true}-Products{id=14, nameProduct='Vans', quantity=5, price=150, color='Brown', size='42', imageProduct='img_bg_1.jpg', description='Là m?t trong nh?ng m?u giày ??u tiên c?a hãng giày Vans n?i ti?ng, Vans Authentic ban ??u dành cho các skateboard nh?ng sau ?ó ?ã tr? nên ph? bi?n do s? ti?n d?ng và dáng v? th?i trang c?a chúng.', title='Vans Authentic – 1966', lastUpdate=null, created=2022-04-17 18:21:42.013, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=30, nameCategory='Áo Qu?n', user_id=27}, supplierBySupplierId=poly.Entity.Supplier@d178de25}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 24
2022-04-17 19:58:16 INFO  Orders:122 - update Orders: 6-2022-04-17-Users{id=48, username='nguoidung3', password='$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am', fullName='ng??i dùng 3', address='Hà n?i', email='nguoidung3@gmail.com', phone='0123456788', gender=false, avatar='f178334d8275482b11641.jpg', created=2022-04-17 18:04:27.767, role=false, status=true}-Products{id=8, nameProduct='BALENCIAGA TRIPLE S', quantity=10, price=300, color='yellow', size='41', imageProduct='item-13.jpg', description='SNEAKER BALENCIAGA TRIPLE S VÀNG CAM ?ôi giày hot trend v?i màu s?n ??p c?ng nh? ??ng c?p c?a 1 ng??i yêu thích giày th? thao ??p.', title='Hàng REPLICA th?t 100%', lastUpdate=null, created=2022-04-07 08:10:03.38, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@62a7f112}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 23
2022-04-17 19:58:17 INFO  Orders:122 - update Orders: 2-2022-04-17-Users{id=48, username='nguoidung3', password='$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am', fullName='ng??i dùng 3', address='Hà n?i', email='nguoidung3@gmail.com', phone='0123456788', gender=false, avatar='f178334d8275482b11641.jpg', created=2022-04-17 18:04:27.767, role=false, status=true}-Products{id=5, nameProduct='Low - top', quantity=10, price=150, color='White', size='40', imageProduct='item-3.jpg', description='Low - top là ki?u giày có ph?n c? d??i m?t cá chân v?i thi?t k? nh? g?n, nh? nhàng và phù h?p v?i th?i ti?t mùa hè nóng n?c. Giày sneaker low - top d? dàng di chuy?n, giúp b?n ti?t ki?m th?i gian mang/tháo giày.', title='Giày sneaker low - top', lastUpdate=null, created=2022-04-07 08:04:49.87, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 22
2022-04-17 19:58:17 INFO  Orders:122 - update Orders: 3-2022-04-17-Users{id=48, username='nguoidung3', password='$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am', fullName='ng??i dùng 3', address='Hà n?i', email='nguoidung3@gmail.com', phone='0123456788', gender=false, avatar='f178334d8275482b11641.jpg', created=2022-04-17 18:04:27.767, role=false, status=true}-Products{id=6, nameProduct='Mid - top', quantity=10, price=150, color='Brown', size='39', imageProduct='item-7.jpg', description='M?t s? cái tên n?i ti?ng g?n li?n v?i nh?ng ?ôi giày mid - top nh? Stan Smith Mid, Giuseppe Zanotti Mid - top, Buscemi Mid - top,...', title='Low - top và High - top', lastUpdate=null, created=2022-04-07 08:06:55.907, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@62a7f112}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 21
2022-04-17 19:58:17 INFO  Orders:122 - update Orders: 4-2022-04-17-Users{id=48, username='nguoidung3', password='$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am', fullName='ng??i dùng 3', address='Hà n?i', email='nguoidung3@gmail.com', phone='0123456788', gender=false, avatar='f178334d8275482b11641.jpg', created=2022-04-17 18:04:27.767, role=false, status=true}-Products{id=7, nameProduct='Vans', quantity=10, price=250, color='White', size='42', imageProduct='item-16.jpg', description='M?c dù ?ã xu?t hi?n trên th? tr??ng khá lâu nh?ng nh?ng ki?u dáng c?a giày Vans ch?a bao gi? khi?n ng??i hâm m? b? nhàm chán.', title='Classics Slip – On hay Classics Era', lastUpdate=null, created=2022-04-07 08:08:14.967, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 20
2022-04-17 19:58:18 INFO  Orders:122 - update Orders: 7-2022-04-16-Users{id=27, username='vuddph14036', password='$2a$10$1CHFrDqajJhc0p83ITSt7ecOT1LVEU5W0k6nJM8a257ku3aOCZuy2', fullName='??ng ?ình V?', address='Hà n?i', email='vuddph14036@fpt.edu.vn', phone='0123456123', gender=true, avatar='2.jpg', created=2022-04-06 14:58:24.153, role=true, status=true}-Products{id=8, nameProduct='BALENCIAGA TRIPLE S', quantity=10, price=300, color='yellow', size='41', imageProduct='item-13.jpg', description='SNEAKER BALENCIAGA TRIPLE S VÀNG CAM ?ôi giày hot trend v?i màu s?n ??p c?ng nh? ??ng c?p c?a 1 ng??i yêu thích giày th? thao ??p.', title='Hàng REPLICA th?t 100%', lastUpdate=null, created=2022-04-07 08:10:03.38, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@62a7f112}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 19
2022-04-17 19:58:18 INFO  Orders:122 - update Orders: 3-2022-04-16-Users{id=27, username='vuddph14036', password='$2a$10$1CHFrDqajJhc0p83ITSt7ecOT1LVEU5W0k6nJM8a257ku3aOCZuy2', fullName='??ng ?ình V?', address='Hà n?i', email='vuddph14036@fpt.edu.vn', phone='0123456123', gender=true, avatar='2.jpg', created=2022-04-06 14:58:24.153, role=true, status=true}-Products{id=7, nameProduct='Vans', quantity=10, price=250, color='White', size='42', imageProduct='item-16.jpg', description='M?c dù ?ã xu?t hi?n trên th? tr??ng khá lâu nh?ng nh?ng ki?u dáng c?a giày Vans ch?a bao gi? khi?n ng??i hâm m? b? nhàm chán.', title='Classics Slip – On hay Classics Era', lastUpdate=null, created=2022-04-07 08:08:14.967, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 17
2022-04-17 19:58:19 INFO  Orders:122 - update Orders: 1-2022-04-15-Users{id=27, username='vuddph14036', password='$2a$10$1CHFrDqajJhc0p83ITSt7ecOT1LVEU5W0k6nJM8a257ku3aOCZuy2', fullName='??ng ?ình V?', address='Hà n?i', email='vuddph14036@fpt.edu.vn', phone='0123456123', gender=true, avatar='2.jpg', created=2022-04-06 14:58:24.153, role=true, status=true}-Products{id=13, nameProduct='Chuck Taylor All-Stars – 1917', quantity=5, price=250, color='Secondary', size='41', imageProduct='item-12.jpg', description='Sau h?n g?n m?t th? k? k? t? ngày ra m?t vào n?m 1917, m?u giày này v?n gi? nguyên thi?t k? ban ??u c?a chúng – l?y c?m h?ng t? c?u th? bóng r? Chuck Taylor. Không ch? d?ng l?i ? m?t ?ôi giày bóng r? ??n thu?n', title='Chuck Taylor All-Star ?ã len l?i vào m?i ngóc ngách c?a style', lastUpdate=null, created=2022-04-07 08:16:07.993, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@62a7f112}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 15
2022-04-17 20:00:29 INFO  Orders:122 - update Orders: 5-2022-04-17-Users{id=26, username='ducnv', password='$2a$10$hfkC7nMrGmojQRJFNJEVEuZY.3dlFvPxEmP5eDYSt6AlioaTMpO/.', fullName='Nguy?n V?n ??c', address='Hà n?i', email='ducit2509@gmail.com', phone='0123456789', gender=true, avatar='person2.jpg', created=2022-04-06 22:10:51.387, role=false, status=true}-Products{id=8, nameProduct='BALENCIAGA TRIPLE S', quantity=10, price=300, color='yellow', size='41', imageProduct='item-13.jpg', description='SNEAKER BALENCIAGA TRIPLE S VÀNG CAM ?ôi giày hot trend v?i màu s?n ??p c?ng nh? ??ng c?p c?a 1 ng??i yêu thích giày th? thao ??p.', title='Hàng REPLICA th?t 100%', lastUpdate=null, created=2022-04-07 08:10:03.38, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@62a7f112}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 27
2022-04-17 20:00:30 INFO  Orders:122 - update Orders: 4-2022-04-17-Users{id=26, username='ducnv', password='$2a$10$hfkC7nMrGmojQRJFNJEVEuZY.3dlFvPxEmP5eDYSt6AlioaTMpO/.', fullName='Nguy?n V?n ??c', address='Hà n?i', email='ducit2509@gmail.com', phone='0123456789', gender=true, avatar='person2.jpg', created=2022-04-06 22:10:51.387, role=false, status=true}-Products{id=7, nameProduct='Vans', quantity=10, price=250, color='White', size='42', imageProduct='item-16.jpg', description='M?c dù ?ã xu?t hi?n trên th? tr??ng khá lâu nh?ng nh?ng ki?u dáng c?a giày Vans ch?a bao gi? khi?n ng??i hâm m? b? nhàm chán.', title='Classics Slip – On hay Classics Era', lastUpdate=null, created=2022-04-07 08:08:14.967, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 26
2022-04-17 20:00:30 INFO  Orders:122 - update Orders: 1-2022-04-17-Users{id=48, username='nguoidung3', password='$2a$10$uev.klafldpCZRI.SdXarexR2yM1QtfHT6pctJNpb/Fq23RDqQ4am', fullName='ng??i dùng 3', address='Hà n?i', email='nguoidung3@gmail.com', phone='0123456788', gender=false, avatar='f178334d8275482b11641.jpg', created=2022-04-17 18:04:27.767, role=false, status=true}-Products{id=7, nameProduct='Vans', quantity=10, price=250, color='White', size='42', imageProduct='item-16.jpg', description='M?c dù ?ã xu?t hi?n trên th? tr??ng khá lâu nh?ng nh?ng ki?u dáng c?a giày Vans ch?a bao gi? khi?n ng??i hâm m? b? nhàm chán.', title='Classics Slip – On hay Classics Era', lastUpdate=null, created=2022-04-07 08:08:14.967, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=3, nameStates='Hoàn t?t'}With id: 25
2022-04-17 22:34:11 INFO  Orders:122 - update Orders: 5-2022-04-17-Users{id=26, username='ducnv', password='$2a$10$hfkC7nMrGmojQRJFNJEVEuZY.3dlFvPxEmP5eDYSt6AlioaTMpO/.', fullName='Nguy?n V?n ??c', address='Hà n?i', email='ducit2509@gmail.com', phone='0123456789', gender=true, avatar='person2.jpg', created=2022-04-06 22:10:51.387, role=false, status=true}-Products{id=5, nameProduct='Low - top', quantity=10, price=150, color='White', size='40', imageProduct='item-3.jpg', description='Low - top là ki?u giày có ph?n c? d??i m?t cá chân v?i thi?t k? nh? g?n, nh? nhàng và phù h?p v?i th?i ti?t mùa hè nóng n?c. Giày sneaker low - top d? dàng di chuy?n, giúp b?n ti?t ki?m th?i gian mang/tháo giày.', title='Giày sneaker low - top', created=2022-04-07 08:04:49.87, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=4, nameStates='Hu? ??n hàng'}With id: 29
2022-04-17 22:34:12 INFO  Orders:122 - update Orders: 3-2022-04-17-Users{id=26, username='ducnv', password='$2a$10$hfkC7nMrGmojQRJFNJEVEuZY.3dlFvPxEmP5eDYSt6AlioaTMpO/.', fullName='Nguy?n V?n ??c', address='Hà n?i', email='ducit2509@gmail.com', phone='0123456789', gender=true, avatar='person2.jpg', created=2022-04-06 22:10:51.387, role=false, status=true}-Products{id=7, nameProduct='Vans', quantity=10, price=250, color='White', size='42', imageProduct='item-16.jpg', description='M?c dù ?ã xu?t hi?n trên th? tr??ng khá lâu nh?ng nh?ng ki?u dáng c?a giày Vans ch?a bao gi? khi?n ng??i hâm m? b? nhàm chán.', title='Classics Slip – On hay Classics Era', created=2022-04-07 08:08:14.967, category_id=0, supplier_id=0, categoryByCategoryId=Category{id=23, nameCategory='Giày', user_id=26}, supplierBySupplierId=poly.Entity.Supplier@f1eefd56}-OrderStates{id=4, nameStates='Hu? ??n hàng'}With id: 28
